<doc id="edoc_wd_1722-10-31" attrs="word" year="1722" month="10" day="31" corpus="1">
<head id="hl1">
Madrid	w52
Maria	w7189
Magdalena	w7190
<g/>
.
20ten	w7192
Beutel	w7193
<g/>
/
Herr	w7195
Graf	w7196
von	w7197
Mollart	w7198
<g/>
/
durch	w7200
Hrn	w7201
<g/>
.
Grafen	w7203
von	w7204
Lamberg	w7205
<g/>
.
21ten	w7207
Beutel	w7208
<g/>
/
Se	w7210
<g/>
.
Fürstl	w7212
<g/>
.
Gnaden	w7214
von	w7215
Auersperg	w7216
<g/>
.
22ten	w7218
Fahn	w7219
und	w7220
Beutel	w7221
<g/>
/
Jhre	w7223
Majestät	w7224
die	w7225
Röm	w7226
<g/>
.
Kaiserin	w7228
<g/>
/
für	w7230
Herrn	w7231
Grafen	w7232
von	w7233
Mollart	w7234
<g/>
.
23ten	w7236
Beutel	w7237
<g/>
/
Jhre	w7239
Majestät	w7240
die	w7241
Röm	w7242
<g/>
.
Kaiserin	w7244
<g/>
.
24ten	w7246
Beutel	w7247
<g/>
/
Herr	w7249
Graf	w7250
von	w7251
Lamberg	w7252
<g/>
.
25ten	w7254
Beutel	w7255
<g/>
/
Jhre	w7257
Majestät	w7258
der	w7259
Röm	w7260
<g/>
.
Kaiser	w7262
<g/>
.
26ten	w7264
Beutel	w7265
<g/>
/
Seine	w7267
Fürstliche	w7268
Gnaden	w7269
von	w7270
Auersperg	w7271
<g/>
.
</list>
<list id="">
27ten	w7276
Beutel	w7277
<g/>
/
Herr	w7279
Graf	w7280
von	w7281
Hardegg	w7282
<g/>
/
Schü=tzenmeister	w7284
<g/>
=
<g/>
/
durch	w7287
Se	w7288
<g/>
.
Fürstl	w7290
<g/>
.
Gnaden	w7292
Hrn	w7293
<g/>
.
Obrist	w7295
<g/>
=
Jägermeistern	w7297
<g/>
.
28ten	w7299
Beutel	w7300
<g/>
/
Se	w7302
<g/>
.
Excell	w7304
<g/>
.
Herr	w7306
Vice	w7307
<g/>
-
Stadt=halter	w7309
<g/>
=
<g/>
/
und	w7312
Schützenmeister	w7313
<g/>
/
Freyherr	w7315
von	w7316
Kriechpaum	w7317
<g/>
.
29ten	w7319
Fahn	w7320
und	w7321
Beutel	w7322
<g/>
/
Se	w7324
<g/>
.
Fürstl	w7326
<g/>
.
Gnaden	w7328
Hr	w7329
<g/>
.
Obrist	w7331
<g/>
=
Jägermeister	w7333
<g/>
.
30ten	w7335
Beutel	w7336
<g/>
/
Jhro	w7338
Majest	w7339
<g/>
.
die	w7341
Röm	w7342
<g/>
.
Kaiserin	w7344
<g/>
.
31ten	w7346
Beutel	w7347
<g/>
/
Jhre	w7349
Durchleucht	w7350
Ertz=Hertzogin	w7351
<g/>
=
Maria	w7353
Magdalena	w7354
<g/>
.
32ten	w7356
Beutel	w7357
<g/>
/
Herr	w7359
Graf	w7360
von	w7361
Kufstein	w7362
<g/>
.
33ten	w7364
Beutel	w7365
<g/>
/
deto	w7367
erstgedachter	w7368
Herr	w7369
Graf	w7370
Kuf=stein	w7371
<g/>
=
<g/>
.
34ten	w7374
Beutel	w7375
<g/>
/
Seine	w7377
Excellentz	w7378
Herr	w7379
Graf	w7380
von	w7381
Salm	w7382
<g/>
.
35ten	w7384
Beutel	w7385
<g/>
/
Se	w7387
<g/>
.
Fürstl	w7389
<g/>
.
Gnaden	w7391
Herr	w7392
Ertz=Bischof	w7393
<g/>
=
alhier	w7395
<g/>
.
36ten	w7397
Beutel	w7398
<g/>
/
Se	w7400
<g/>
.
Excellentz	w7402
Herr	w7403
Philipp	w7404
Lud=wig	w7405
<g/>
=
Graf	w7407
von	w7408
Sintzendof	w7409
<g/>
/
Obrist	w7411
<g/>
=
Hof=Cantzler	w7413
<g/>
=
<g/>
.
37ten	w7416
Beutel	w7417
<g/>
/
Seine	w7419
Fürstl	w7420
<g/>
.
Gnaden	w7422
Hr	w7423
<g/>
.
Obrist=Jägermeister	w7425
<g/>
=
<g/>
.
38ten	w7428
Beutel	w7429
<g/>
/
Jhre	w7431
Durchl	w7432
<g/>
.
Ertz	w7434
<g/>
=
Her=tzogin	w7436
<g/>
=
Maria	w7438
Magdalena	w7439
<g/>
.
39ten	w7441
Beutel	w7442
<g/>
/
Jhre	w7444
Majestät	w7445
die	w7446
Röm	w7447
<g/>
.
Kaiserin	w7449
<g/>
.
40ten	w7451
Beutel	w7452
<g/>
/
Se	w7454
<g/>
.
Fürstl	w7456
<g/>
.
Gnaden	w7458
Hr	w7459
<g/>
.
Obrist=Jägermeister	w7461
<g/>
=
<g/>
.
41ten	w7464
Beutel	w7465
<g/>
/
samt	w7467
letztem	w7468
Haupt	w7469
<g/>
=
Fahn	w7471
<g/>
/
Se	w7473
<g/>
.
Excell	w7475
Hr	w7476
<g/>
.
Obrist	w7478
<g/>
=
Hof	w7480
<g/>
=
Canzler	w7482
<g/>
/
Graf	w7484
von	w7485
Sinzendorf	w7486
<g/>
.
</list>
<head id="hl26">
Renn	w7488
<g/>
=
Scheiben	w7490
<g/>
.
</head>
<p id="p67">
Stelte	w7492
vor	w7493
am	w7494
Platz	w7495
des	w7496
ordinari	w7497
grossen	w7498
Schwartzen	w7499
<g/>
/
den	w7501
Delphischen	w7502
Götzen	w7503
<g/>
=
Tem=pel	w7505
<g/>
=
ob	w7507
einem	w7508
Felsen	w7509
stehend	w7510
<g/>
/
am	w7512
Fuß	w7513
des	w7514
Bergs	w7515
die	w7516
weissagende	w7517
Götzen	w7518
<g/>
=
Dienerin	w7520
<g/>
/
denen	w7522
herbey	w7523
<g/>
=
nahenden	w7525
Mercantie	w7526
<g/>
-
Liebhabern	w7528
von	w7529
allerhand	w7530
Nationen	w7531
der	w7532
Welt	w7533
<g/>
/
alles	w7535
Gutes	w7536
<g/>
/
künftiges	w7538
Wolergehen	w7539
des	w7540
gemeinen	w7541
Commer-cien	w7542
<g/>
-
<g/>
=
Weesens	w7545
voraus	w7546
deutend	w7547
<g/>
.
Die	w7549
Uberschrift	w7550
gabe	w7551
Virgilius	w7552
an	w7553
die	w7554
Hand	w7555
<g/>
/
durch	w7557
die	w7558
Wort	w7559
<g/>
:
NIL	w7561
DESPERANDUM	w7562
TEUCRO	w7563
DUCE	w7564
ET	w7565
AUSPICE	w7566
TEUCRO	w7567
<g/>
.
</p>
<head id="hl27">
Stech	w7569
<g/>
=
Scheiben	w7571
<g/>
.
</head>
<p id="p68">
Am	w7573
Meer	w7574
<g/>
=
Gestatt	w7576
der	w7577
Handlungs	w7578
<g/>
=
günstige	w7580
Abgott	w7581
Delph	w7582
stehend	w7583
<g/>
/
und	w7585
nebst	w7586
zweyen	w7587
seiner	w7588
Clienten	w7589
<g/>
/
die	w7591
von	w7592
ferne	w7593
theils	w7594
ankommende	w7595
<g/>
/
theils	w7597
abseglende	w7598
Kauffardey	w7599
<g/>
=
Schiffe	w7601
(davon	w7602
</p>
<p id="p69">
das	w7603
gröste	w7604
<g/>
/
mit	w7606
seinem	w7607
gecrönten	w7608
Mast	w7609
<g/>
=
Baum	w7611
<g/>
/
das	w7613
sichtige	w7614
hohe	w7615
Centrum	w7616
herstelte)	w7617
in	w7618
ver=gnüglichen	w7619
<g/>
=
Augenschein	w7621
nehmend	w7622
<g/>
/
andurch	w7624
das	w7625
unter	w7626
Kaiserlicher	w7627
Protection	w7628
<g/>
,
sowol	w7630
gegen	w7631
Orient	w7632
<g/>
,
als	w7634
Occident	w7635
zu	w7636
floriren	w7637
beginnende	w7638
algemein	w7639
<g/>
=
nutzliche	w7641
Commercien	w7642
<g/>
=
Weesen	w7644
vor=bildend	w7645
<g/>
=
<g/>
.
Mit	w7648
der	w7649
Uberschrift	w7650
<g/>
:
SPES	w7652
PUBLICA	w7653
<g/>
.
</p>
<head id="hl28">
Krantz	w7655
<g/>
=
Scheiben	w7657
<g/>
.
</head>
<p id="p70">
Die	w7659
Glücks	w7660
<g/>
=
Göttin	w7662
sich	w7663
auf	w7664
ein	w7665
antiques	w7666
Schif	w7667
<g/>
=
Ruder	w7669
leinend	w7670
<g/>
/
und	w7672
das	w7673
Cornu	w7674
Copiæ	w7675
<g/>
,
oder	w7677
Horn	w7678
des	w7679
Uberflusses	w7680
in	w7681
Armen	w7682
haldend;	w7683
zum	w7684
Sinn	w7685
<g/>
=
Bild	w7687
der	w7688
beständigen	w7689
gegenwär=tigen	w7690
<g/>
=
Friedens	w7692
<g/>
=
Vergnügenheit	w7694
Neben	w7695
dersel=ben	w7696
<g/>
=
eine	w7698
hohe	w7699
schmale	w7700
Piramide	w7701
<g/>
,
aus	w7703
lauter	w7704
Türckischen	w7705
Waffen	w7706
aufgeführt	w7707
<g/>
/
dero	w7709
ein	w7710
Türcki=scher	w7711
<g/>
=
Turban	w7713
<g/>
,
mit	w7715
seiner	w7716
roth	w7717
<g/>
=
duncklen	w7719
Runde	w7720
<g/>
/
sowol	w7722
zur	w7723
Capital	w7724
Zierde	w7725
<g/>
/
als	w7727
zugleich	w7728
auch	w7729
heutigem	w7730
Centro	w7731
diente;	w7732
dardurch	w7733
den	w7734
tapferlich	w7735
<g/>
=
erfochtenen	w7737
Ruh	w7738
<g/>
=
und	w7740
Sicherheits=Stand	w7741
<g/>
=
jeziger	w7743
glückseeliger	w7744
Zeiten	w7745
zu	w7746
Wasser	w7747
und	w7748
Land	w7749
andeutend	w7750
<g/>
.
Mit	w7752
der	w7753
Aufschrift	w7754
<g/>
:
</p>
<p id="p71">
FORTUNA	w7756
OBSEQUENS	w7757
<g/>
.
</p>
<head id="hl29">
Ritter	w7759
<g/>
=
Scheiblein	w7761
<g/>
.
</head>
<p id="p72">
Representirte	w7763
die	w7764
mit	w7765
ineinander	w7766
geschlunge=nen	w7767
<g/>
=
Allerhöchsten	w7769
Namens	w7770
<g/>
=
Buchstaben	w7772
jetzt=Glorwürdigst	w7773
<g/>
=
<g/>
=
Regierender	w7776
Kaiselicher	w7777
Majestät	w7778
CVIƆ	w7779
bezeichnete	w7780
<g/>
/
und	w7782
zwischen	w7783
zweyen	w7784
gegen	w7785
einander	w7786
ligenden	w7787
sogenanten	w7788
Uberfluß	w7789
<g/>
=
Horn	w7791
der	w7792
Amalthea	w7793
ruhende	w7794
Erd	w7795
<g/>
=
Kugel	w7797
<g/>
/
dero	w7799
Mittel	w7800
<g/>
=
Punct	w7802
das	w7803
Centrum	w7804
an	w7805
Hand	w7806
gabe;	w7807
oben	w7808
der	w7809
Kaiserl	w7810
<g/>
.
doppelte	w7812
Adler	w7813
<g/>
/
als	w7815
das	w7816
uralte	w7817
Ehren=Zeichen	w7818
<g/>
=
<g/>
/
des	w7821
von	w7822
Sonnen	w7823
Auf	w7824
und	w7825
Niedergang	w7826
groß	w7827
<g/>
=
herrlichsten	w7829
Kaiserthums;	w7830
mit	w7831
beygefüg=ten	w7832
<g/>
=
Worten	w7834
des	w7835
Horatii	w7836
<g/>
:
PRÆSIDIUM	w7838
ET	w7839
DULCE	w7840
DECUS	w7841
<g/>
,
</p>
<p id="p73">
Die	w7843
gewöhnliche	w7844
Anzahl	w7845
<g/>
.
Fahnen	w7847
<g/>
/
oder	w7849
viel=mehr	w7850
<g/>
=
gleichförmliche	w7852
16	w7853
<g/>
.
Estandarden	w7855
<g/>
/
waren	w7857
von	w7858
rosenfärbigem	w7859
Cruditor	w7860
<g/>
,
durchgehends	w7862
mit	w7863
grüner	w7864
Seiden	w7865
<g/>
=
Stickerey	w7867
<g/>
/
und	w7869
derley	w7870
Crepin	w7871
<g/>
-
Frantzen	w7873
<g/>
/
beederseits	w7875
um	w7876
und	w7877
um	w7878
gezierd	w7879
<g/>
/
die	w7881
fünf	w7882
grössere	w7883
aber	w7884
<g/>
/
sowol	w7886
in	w7887
der	w7888
Stückerey	w7889
<g/>
/
als	w7891
Frantzen	w7892
<g/>
/
mit	w7894
Silber	w7895
vermischet	w7896
<g/>
/
in	w7898
denen	w7899
ver=silberten	w7900
<g/>
=
Cron	w7902
<g/>
=
Spitzen	w7904
Eingangs	w7905
<g/>
=
ernanter	w7907
beder	w7908
Herren	w7909
Bestgebern	w7910
Hoch	w7911
<g/>
=
angeborne	w7913
Stammens	w7914
<g/>
=
Wappen	w7916
eingestochen;	w7917
die	w7918
Stan=gen	w7919
<g/>
=
etwas	w7921
grün	w7922
laquirt	w7923
<g/>
/
und	w7925
in	w7926
die	w7927
Zierde	w7928
fein	w7929
versilbert	w7930
<g/>
:
Die	w7932
Beutel	w7933
sammentlich	w7934
von	w7935
rosen=farbigem	w7936
<g/>
=
Cruditor	w7938
<g/>
,
zu	w7940
beyden	w7941
Seiten	w7942
sehr	w7943
kostbarlich	w7944
mit	w7945
Silber	w7946
gestickt	w7947
<g/>
/
und	w7949
mit	w7950
stahle=nen	w7951
<g/>
=
Gespörren	w7953
wol	w7954
verschlossen	w7955
<g/>
.
</p>
<head id="hl30">
Höchst	w7959
<g/>
=
fürtrefliches	w7961
Haupt	w7962
<g/>
=
Schiessen	w7964
<g/>
/
</head>
<head id="hl31">
Welches	w7966
Jhre	w7967
Majestät	w7968
die	w7969
Glorwürdigste	w7970
Regierende	w7971
Römische	w7972
Kaiserin	w7973
ELISABETHA	w7974
CHRISTINA	w7975
</head>
<head id="hl32">
Zu	w7976
Hipanien	w7977
<g/>
/
Hungarn	w7979
<g/>
/
und	w7981
Böheim	w7982
Königin	w7983
<g/>
/
Ertz=Hertzogin	w7985
<g/>
=
zu	w7987
Oesterreich	w7988
<g/>
/
geborne	w7990
Hertzogin	w7991
zu	w7992
Braunschweig	w7993
<g/>
/
Lüneburg	w7995
<g/>
/
Wolffenbüttel	w7997
<g/>
/
zum	w7999
abermaligen	w8000
höchst	w8001
<g/>
=
glückseligen	w8003
Beschluß	w8004
deren	w8005
heurigen	w8006
ordinari	w8007
Kräntzel	w8008
<g/>
=
Schiessen	w8010
in	w8011
dero	w8012
Favorita	w8013
<g/>
-
Garten	w8015
alhier	w8016
zu	w8017
Wien	w8018
<g/>
/
den	w8020
22	w8021
<g/>
.
23	w8023
<g/>
.
und	w8025
24	w8026
<g/>
.
Octobris	w8028
gegenwertigen	w8029
1722	w8030
<g/>
.
Jahrs	w8032
Allergnädigst	w8033
zu	w8034
geben	w8035
beliebet	w8036
haben	w8037
<g/>
.
</head>
<head id="hl33">
Worbey	w8039
gewonnen	w8040
<g/>
/
wie	w8042
hernach	w8043
zu	w8044
sehen	w8045
<g/>
/
nemlich	w8047
<g/>
:
</head>
<list id="">
DEn	w8049
ersten	w8050
Glücks	w8051
<g/>
=
Preis	w8053
<g/>
/
samt	w8055
special	w8056
Haupt	w8057
<g/>
=
Fahn	w8059
sub	w8060
Num	w8061
<g/>
.
5	w8063
<g/>
.
Allergnädigst	w8065
gehoben	w8066
<g/>
/
und	w8068
aus	w8069
88	w8070
<g/>
.
besonderen	w8072
Stech=Schussen	w8073
<g/>
=
erobert	w8075
<g/>
.
Einen	w8077
silbernen	w8078
Aufsatz=Tisch	w8079
<g/>
=
<g/>
/
darauf	w8082
zwey	w8083
paar	w8084
silberne	w8085
gleiche	w8086
Ro-soglio	w8087
<g/>
-
Kühl	w8089
<g/>
=
Kesserl	w8091
<g/>
/
zusammen	w8093
mit	w8094
4	w8095
<g/>
.
Fläsch=lein	w8097
<g/>
=
<g/>
/
oder	w8100
Caraffinen	w8101
<g/>
/
und	w8103
24	w8104
<g/>
.
fein	w8106
geschnit=tenen	w8107
<g/>
=
Stingel	w8109
<g/>
=
Gläseln	w8111
um	w8112
und	w8113
um	w8114
besetzt	w8115
<g/>
.
Jhre	w8117
Majestät	w8118
die	w8119
Römische	w8120
Kaiserin	w8121
<g/>
/
unser	w8123
Allergnädigste	w8124
Frau	w8125
<g/>
/
Frau	w8127
<g/>
.
1ten	w8129
Glücks	w8130
<g/>
=
Beutel	w8132
<g/>
/
mit	w8134
gewisser	w8135
Anzahl	w8136
Du=caten	w8137
<g/>
=
<g/>
.
Jhre	w8140
Röm	w8141
<g/>
.
Kaiserl	w8143
<g/>
.
und	w8145
Königl	w8146
<g/>
.
Cathol	w8148
<g/>
.
Majestät	w8150
<g/>
/
ꝛc	w8152
<g/>
.
ꝛc	w8154
<g/>
.
Unser	w8156
Allergnädig=ster	w8157
<g/>
=
Herr	w8159
Her	w8160
<g/>
/
ꝛc	w8162
<g/>
.
ꝛc	w8164
<g/>
.
2ten	w8166
Glücks	w8167
<g/>
=
Beutel	w8169
<g/>
/
mit	w8171
etwas	w8172
geringerer	w8173
An=zahl	w8174
<g/>
=
Ducaten	w8176
<g/>
.
Jhre	w8178
Majestät	w8179
die	w8180
Röm	w8181
<g/>
.
Kaiserin	w8183
<g/>
.
3ten	w8185
Glücks	w8186
<g/>
=
Beutel	w8188
<g/>
/
mit	w8190
noch	w8191
etwas	w8192
geringe=ren	w8193
<g/>
=
Ducaten	w8195
<g/>
=
Quanto	w8197
<g/>
.
Allerhöchst	w8199
<g/>
=
gedacht	w8201
Jhre	w8202
Majestät	w8203
die	w8204
Röm	w8205
<g/>
.
Kaiserin	w8207
<g/>
.
Anderten	w8209
Glücks	w8210
<g/>
=
Preis	w8212
<g/>
/
sub	w8214
No	w8215
<g/>
.
9	w8217
<g/>
.
aus	w8219
101	w8220
<g/>
.
Schuß	w8222
erobert	w8223
<g/>
:
ein	w8225
silberne	w8226
gantz	w8227
vergoldte	w8228
</list>
<list id="">
Thée	w8229
<g/>
-
und	w8231
Caffée	w8232
<g/>
-
Service	w8234
<g/>
,
in	w8236
einem	w8237
Trü=hel	w8238
<g/>
=
beysammen	w8240
<g/>
.
Jhre	w8242
Durchleucht	w8243
<g/>
/
Ertz	w8245
<g/>
=
Hertzogin	w8247
Ma=ria	w8248
<g/>
=
Magdalena	w8250
<g/>
.
1ten	w8252
Glücks	w8253
<g/>
=
Beutel	w8255
<g/>
/
mit	w8257
obiger	w8258
Anzahl	w8259
Duca=ten	w8260
<g/>
=
<g/>
.
Jhre	w8263
Majestät	w8264
die	w8265
Röm	w8266
<g/>
.
Kaiserin	w8268
<g/>
.
2ten	w8270
Glücks	w8271
<g/>
=
Beutel	w8273
<g/>
/
gleich	w8275
obigem	w8276
<g/>
.
Herr	w8278
Gundemar	w8279
Graf	w8280
von	w8281
Starhemberg	w8282
<g/>
.
3ten	w8284
Glücks	w8285
<g/>
=
Beutel	w8287
<g/>
/
wie	w8289
oben	w8290
gemeldt	w8291
<g/>
.
Herr	w8293
Wentzel	w8294
Adrian	w8295
Graf	w8296
von	w8297
Enkenvoirt	w8298
<g/>
.
Dritten	w8300
Glücks	w8301
<g/>
=
Preis	w8303
<g/>
/
sub	w8305
No	w8306
<g/>
.
2	w8308
<g/>
.
aus	w8310
88	w8311
<g/>
.
Stech	w8313
<g/>
=
Schussen	w8315
erobert	w8316
<g/>
:
Einen	w8318
silbernen	w8319
gantz	w8320
vergoldten	w8321
Blend	w8322
<g/>
=
Leuchter	w8324
mit	w8325
doppel=ten	w8326
<g/>
=
Licht	w8328
<g/>
=
Arm	w8330
<g/>
.
Jhre	w8332
Durchleucht	w8333
<g/>
/
Ertz	w8335
<g/>
=
Herzogin	w8337
Ma=ria	w8338
<g/>
=
Magdalena	w8340
<g/>
.
Ersten	w8342
Glücks	w8343
<g/>
=
Beutel	w8345
<g/>
/
mit	w8347
obiger	w8348
Anzahl	w8349
<g/>
.
Herr	w8351
Cornificius	w8352
Graf	w8353
von	w8354
Ulfeld	w8355
<g/>
.
Anderten	w8357
Glücks	w8358
<g/>
=
Beutel	w8360
<g/>
/
gleich	w8362
obigem	w8363
<g/>
.
Jhre	w8365
Durchleucht	w8366
<g/>
/
Ertz	w8368
<g/>
=
Hertzogin	w8370
Ma=ria	w8371
<g/>
=
Anna	w8373
<g/>
/
durch	w8375
Hebschuß	w8376
des	w8377
Herrn	w8378
Carl	w8379
Anton	w8380
Grafen	w8381
von	w8382
Harrach	w8383
<g/>
/
ꝛc	w8385
<g/>
.
Dritten	w8387
Glücks	w8388
<g/>
=
Beutel	w8390
<g/>
/
deto	w8392
wie	w8393
oben	w8394
<g/>
.
Seine	w8396
Excellentz	w8397
Herr	w8398
Vice	w8399
<g/>
-
Statthalter	w8401
<g/>
/
und	w8403
Schützenmeister	w8404
<g/>
/
Freiherr	w8406
v	w8407
<g/>
.
Kriechbaum	w8409
<g/>
/
ꝛc	w8411
<g/>
.
</list>
<list id="">
Ritter	w8415
<g/>
=
Fahn	w8417
und	w8418
Preis	w8419
<g/>
/
weilen	w8421
alle	w8422
drey	w8423
Ritter	w8424
verletzt	w8425
worden	w8426
<g/>
/
auf	w8428
ein	w8429
anders	w8430
mal	w8431
aus=zustechen	w8432
<g/>
=
übrig	w8434
gebliben	w8435
<g/>
:
Ein	w8437
gantz	w8438
Porcel-lainene	w8439
<g/>
-
Latern	w8441
oder	w8442
Nacht	w8443
<g/>
=
Licht	w8445
<g/>
/
mit	w8447
aller=hand	w8448
<g/>
=
eingeschmeltzten	w8450
Figurlen	w8451
<g/>
/
unten	w8453
und	w8454
oben	w8455
mit	w8456
Silber	w8457
eingefast	w8458
<g/>
.
Ersten	w8460
Krantz	w8461
<g/>
/
samt	w8463
Haupt	w8464
<g/>
=
Fahn	w8466
und	w8467
Preis	w8468
<g/>
:
Eine	w8470
ohngemeine	w8471
grosse	w8472
Tafel	w8473
<g/>
=
Serviz	w8475
<g/>
:
von	w8477
feinstem	w8478
Jndianischen	w8479
Porcellaine	w8480
<g/>
,
mit	w8482
aller=hand	w8483
<g/>
=
Farben	w8485
und	w8486
goldenen	w8487
Ränften	w8488
<g/>
/
in	w8490
21	w8491
<g/>
.
deto	w8493
grossen	w8494
Schüsseln	w8495
<g/>
/
und	w8497
24	w8498
<g/>
.
Tällern	w8500
<g/>
/
auch	w8502
6	w8503
<g/>
.
dergleichen	w8505
Præsentir	w8506
<g/>
-
Tazzen	w8508
beste=hend	w8509
<g/>
=
<g/>
/
in	w8512
zugehöriger	w8513
Aufsatz	w8514
<g/>
=
Truhen	w8516
<g/>
.
Jhre	w8518
Durchleucht	w8519
<g/>
/
die	w8521
jüngste	w8522
Erz=Hertzogin	w8523
<g/>
=
Maria	w8525
Anna	w8526
<g/>
/
durch	w8528
Herrn	w8529
Grafen	w8530
von	w8531
St	w8532
<g/>
.
Julian	w8534
<g/>
/
ꝛc	w8536
<g/>
.
Jhro	w8538
Röm	w8539
<g/>
.
Kaiserl	w8541
Majestät	w8542
Obrist	w8543
<g/>
=
Hof	w8545
<g/>
=
Falckenmeister	w8547
<g/>
.
Anderten	w8549
Kranz	w8550
<g/>
/
samt	w8552
seinem	w8553
Haupt	w8554
<g/>
=
Fahn	w8556
und	w8557
Preis	w8558
<g/>
:
ein	w8560
silberner	w8561
schön	w8562
gearbeiteter	w8563
Kühl	w8564
<g/>
=
Kessel	w8566
<g/>
/
mit	w8568
darin	w8569
<g/>
=
stehenden	w8571
zweyen	w8572
langhalseten	w8573
Tockeyer	w8574
<g/>
=
Krügen	w8576
von	w8577
feinsten	w8578
Porcellaine	w8579
und	w8580
in	w8581
Silber	w8582
gefast	w8583
<g/>
.
Herr	w8585
Carl	w8586
Joseph	w8587
Graf	w8588
von	w8589
Lamberg	w8590
<g/>
/
Röm	w8592
<g/>
.
Kaiserl	w8594
<g/>
.
Majest	w8596
<g/>
.
würckl	w8598
<g/>
.
Cammerer	w8600
<g/>
/
und	w8602
Ni	w8603
<g/>
.
Oe	w8605
<g/>
.
Regiments	w8607
<g/>
=
Rath	w8609
<g/>
.
Dritten	w8611
Krantz	w8612
<g/>
=
Preis	w8614
<g/>
/
ohne	w8616
Fahn	w8617
<g/>
/
eine	w8619
com-pendiose	w8620
<g/>
-
Rosoglio	w8622
<g/>
-
Service	w8624
<g/>
,
auf	w8626
einer	w8627
silber=nen	w8628
<g/>
=
gantz	w8630
vergoldten	w8631
Tazza	w8632
mit	w8633
6	w8634
<g/>
.
schön	w8636
ge=schnittenen	w8637
<g/>
=
Stingel	w8639
<g/>
=
Glässeln	w8641
<g/>
/
auch	w8643
einem	w8644
dergleichen	w8645
Fläschel	w8646
in	w8647
der	w8648
Mitte	w8649
besetzet	w8650
<g/>
/
in	w8652
seinem	w8653
zugehörigen	w8654
Futeral	w8655
<g/>
.
Jhre	w8657
Durchleucht	w8658
<g/>
/
Erz	w8660
<g/>
=
Hertzogin	w8662
Ma=ria	w8663
<g/>
=
Magdalena	w8665
<g/>
.
Besten	w8667
Preis	w8668
<g/>
/
samt	w8670
seinem	w8671
besonderen	w8672
Haupt=Fahn	w8673
<g/>
=
<g/>
/
nemlich	w8676
die	w8677
sehr	w8678
preciose	w8679
Chioccol-lata	w8680
<g/>
-
<g/>
-
Service	w8683
<g/>
,
in	w8685
einem	w8686
extra	w8687
fein	w8688
geschnitte=nen	w8689
<g/>
=
Wasser	w8691
<g/>
=
Glaß	w8693
<g/>
/
dann	w8695
einem	w8696
Chioccola-ta	w8697
<g/>
-
<g/>
=
Becher	w8700
<g/>
/
und	w8702
præsentier	w8703
<g/>
-
Tazza	w8705
von	w8706
fein=ster	w8707
<g/>
=
mit	w8709
Gold	w8710
<g/>
=
Farben	w8712
eingelassener	w8713
Porcel-laine	w8714
<g/>
-
alles	w8716
unten	w8717
und	w8718
oben	w8719
auch	w8720
um	w8721
und	w8722
um	w8723
kostbarlich	w8724
mit	w8725
purem	w8726
Gold	w8727
gefast	w8728
<g/>
/
und	w8730
extra	w8731
ordinari	w8732
künstlich	w8733
gearbeitet	w8734
und	w8735
durchgebrochen	w8736
<g/>
.
<g/>
(
Tit	w8739
<g/>
.
<g/>
)
Herr	w8742
Adam	w8743
Frantz	w8744
des	w8745
H	w8746
<g/>
.
R	w8748
<g/>
.
Reichs	w8750
Fürst	w8751
zu	w8752
Schwartzemberg	w8753
<g/>
/
Ritter	w8755
des	w8756
golde=nen	w8757
<g/>
=
Vlieses	w8759
<g/>
/
der	w8761
Röm	w8762
<g/>
.
Kaiserl	w8764
<g/>
.
Maj	w8766
<g/>
.
würckl	w8768
<g/>
.
Geheimer	w8770
Raht	w8771
<g/>
/
und	w8773
Obrist	w8774
<g/>
=
Stallmeister	w8776
<g/>
.
2ten	w8778
Fahn	w8779
und	w8780
Beutel	w8781
<g/>
/
Se	w8783
<g/>
.
Excell	w8785
<g/>
.
Herr	w8787
Vice	w8788
<g/>
-
Statthalter	w8790
und	w8791
Schützenmeister	w8792
Freiherr	w8793
von	w8794
Kriechbaum	w8795
<g/>
.
</list>
<list id="">
3ten	w8797
Fahn	w8798
und	w8799
Beutel	w8800
<g/>
/
Herr	w8802
Carl	w8803
Joseph	w8804
Graf	w8805
von	w8806
Lamberg	w8807
<g/>
.
4ten	w8809
Fahn	w8810
und	w8811
Beutel	w8812
<g/>
/
Se	w8814
<g/>
.
Fürstl	w8816
<g/>
.
Gnaden	w8818
von	w8819
Auersperg	w8820
<g/>
.
5ten	w8822
Fahn	w8823
und	w8824
Beutel	w8825
<g/>
/
Herr	w8827
Ferdinand	w8828
Graf	w8829
von	w8830
Harrach	w8831
<g/>
/
für	w8833
Herrn	w8834
Grafen	w8835
v	w8836
<g/>
.
Mollart	w8838
<g/>
.
6ten	w8840
Fahn	w8841
und	w8842
Beutel	w8843
<g/>
/
Herr	w8845
Ferdinand	w8846
Graf	w8847
von	w8848
Kueffstein	w8849
<g/>
/
für	w8851
Se	w8852
<g/>
.
Excell	w8854
<g/>
.
den	w8856
abwe=senden	w8857
<g/>
=
Herrn	w8859
Hof	w8860
<g/>
=
Cantzler	w8862
<g/>
/
Grafen	w8864
von	w8865
Sin=zendorff	w8866
<g/>
=
<g/>
.
7ten	w8869
Fahn	w8870
und	w8871
Beutel	w8872
<g/>
/
Se	w8874
<g/>
.
Excell	w8876
<g/>
.
Herr	w8878
Graf	w8879
von	w8880
Cobentzl	w8881
<g/>
/
